track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,TFIDF_correlation,query_artist,query_songs
TRFIUPB128F4291360,SORHHEJ12A8C13B0E9,AR93D4D1187FB3ACAD,J.J. Cale,Humdinger,Travel-Log,1989,203.67628,0.675771369617,0.435468898816,blues,blues; blues-rock; Mellow; freakey stylish; Willis,66,30,14.56022,0,0.2520000526727685,Nat King Cole,Love Is A Many Splendored Thing
TRFTIBH12903CFB937,SOABFLW12D0219A135,AROQSCE1187B99F0FC,John Denver,For You,The Classics,1988,199.36608,0.754357090767,0.520456968764,country,country; wedding; John Denver; Love; romantic,195,69,35.930488,0,0.24600431825826047,Nat King Cole,Love Is A Many Splendored Thing
TRUSMEO128F1469319,SOZWHCF12AF729B304,ARIZODP1187B9AD272,Bryan Ferry,Smoke Gets In Your Eyes,More Than This - The Best Of Bryan Ferry And Roxy Music,1974,177.21424,0.694802519782,0.561830537939,folk,70s; bryan ferry; 80s; 1974; singer-songwriter,97,63,15.165751,0,0.9445591376504993,Nat King Cole,Smoke Gets in Your Eyes
TRCOIXB128F93451E0,SOZYCGI12AB0189CA4,ARF2SVO1187FB53E8F,Alison Krauss / Union Station,Find My Way Back To My Heart,So Long So Wrong,1997,211.74812,0.665145483773,0.425326121849,country,country; folk; bluegrass; country ballads female,246,120,26.981475,0,0.2558382880846449,Nat King Cole,Smoke Gets in Your Eyes
TRKEAKN12903CCA2E5,SOQWLUM12AF729EEF8,ARQ1QGC1187FB4D088,The Adicts,It's A Laugh,Smart Alex,1992,112.84853,0.723171832289,0.557448553531,punk,80s; 1985; punk; 20th Century; punk rock,274,46,79.233831,0,0.25161311974092876,Nat King Cole,Smoke Gets in Your Eyes
TRQNQIX128F424EF1C,SOFDHQR12A8C1311D3,ARF799P1187B9A97D5,Róisín Murphy,Cry Baby,Overpowered,2007,354.01098,0.801408131596,0.560522590512,electronic,electronic; dance; female vocalists; Disco; pop,364,90,80.79604,0,0.3143122954422875,Nat King Cole,If You Can't Smile And Say Yes
TRJWAVI128F426602D,SOIOQSP12A8C138AC4,ARA80CI1187B991D9D,Melody Club,Golden Day,Music Machine,2002,172.2771,0.63996482777,0.408419358779,pop,synth pop; pop; favorites; geil; golden day,74,28,17.0,0,0.28554481479198696,Nat King Cole,If You Can't Smile And Say Yes
TRKEINR128F4258B98,SOMYBOF12A8C139A8D,ARPYJHS1187FB5BC03,Albert Hammond Jr,G Up,¿Como Te Llama?,2008,160.36526,0.573550714279,0.505604785489,rock,indie rock; rock; indie; alternative; helplessness,161,65,29.206164,0,0.2839524962985452,Nat King Cole,If You Can't Smile And Say Yes
TROSAQJ128F92D308C,SOVNMOR12A8C142419,ARMPCW71187B9B85C1,Charlie Wilson,What You Do To Me,Uncle Charlie,2008,205.322,0.697759493501,0.63251296416,r&b/soul,smooth groove; rnb; rhythm and blues; sage; slowjamz,436,105,82.352899,0,0.3261590601894234,Nat King Cole,She's Funny That Way
TREQTXJ128F92FFE9C,SOGVGEC12AB0181A00,ARDA9NZ1187FB3A825,Royksopp,Miss It So Much,Junior,2009,303.62077,0.793644920798,0.545834724662,electronic,electronic; electropop; melancholic; chill; female vocalists,167,36,26.07681,0,0.3176561977271169,Nat King Cole,She's Funny That Way
TROGOFF128F42827CE,SOZYIJW12A8C13D298,ARBM4TC1187FB5CE98,Natalie Cole,Your Eyes,Unpredictable,0,161.98485,0.690447549773,0.507781667405,r&b/soul,rnb; female; unpredictable; olskool; soul and rnb classics,374,81,62.537988,0,0.31200961799873694,Nat King Cole,She's Funny That Way
TRITESU128F425F778,SODZAAQ12A8AE47CCF,AR65T9K1187FB3842E,Paul Anka,Love Me Warm And Tender,The Definitive 60's (sixties),1982,137.37751,0.678166687453,0.47814664451,punk,oldies; Paul Anka; 60s; teen idol; memory,173,63,29.0,0,0.32988320484919775,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster)
TRSEDGR12903CF88B3,SOECURC12A67ADAB20,ARKAL321187B9AD4BE,The Gathering,Nighttime Birds,Nighttime Birds,0,421.40689,0.780309850685,0.503859512143,metal,Gothic Metal; symphonic metal; Female fronted metal; metal; melancholic,42,27,7.937254,0,0.3206750306304618,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster)
TRUKCBZ128F92F155C,SOUSBMR12AF72A15F7,ARJ6GR01187B98D64D,Lonestar,Summertime,Let's Be Us Again,2004,235.28444,0.753475620346,0.529915121495,country,country; band; male; Favorite; summertime,229,79,29.189039,0,0.2664500434812058,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster)
TREABTP128F424B802,SOMOVAP12CF5F89359,ARMM6WZ1187FB4958D,Willie Nelson,A Moment Isn't Very Long,The Anthology,1967,183.14404,0.773806910964,0.629128001261,country,country; Willie Nelson; Loved Artist; americana; singer-songwriter,180,64,26.832816,0,0.2945076669280415,Nat King Cole,The Very Thought Of You
TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,Cool Romance,1988,168.09751,0.790994596923,0.658441303099,jazz,jazz; oldies; 50s; swing; Love,117,59,17.888544,0,0.2796748748558131,Nat King Cole,The Very Thought Of You
TRTMJLR128F1463837,SOKXDXX12A6D4F971C,AREQIT21187B9AEB7F,Dusty Springfield,Meditation,Dusty... Definitely,2001,117.05424,0.670854098371,0.50042382202,jazz,jazz,207,89,30.870698,0,0.2713325733771626,Nat King Cole,The Very Thought Of You
TRDBNWO12903CC8E18,SOKLJDT12AB0189177,ARZ1PTN1187B9967D9,Gene Autry,Rudolph The Red Nosed Reindeer,The Greatest Hits Of Christmas,1987,177.3971,0.583646434655,0.414589569693,classical,christmas; xmas; Classical; rudolp the red nosed reindeer; christmas oldies,166,64,21.771541,0,0.5576965726464583,Bing Crosby,Rudolph The Red-Nosed Reindeer
TRSYGTC128F1483C4B,SOIPTAE12A6D4F7967,ARERLPG1187FB3BB39,Tom Waits,Reeperbahn,Alice,2002,242.83383,0.837588739924,0.554061589947,blues,blues; singer-songwriter; Tom Waits; experimental; rock,221,115,22.847319,0,0.307411480889684,Bing Crosby,Rudolph The Red-Nosed Reindeer
TRKSGSC128F4288E48,SOJAUJM12A8C140CE9,ARJ7DT61187B9A2B87,The Monochrome Set,He's Frank,The Independent Singles Collection,1979,157.54404,0.583380028924,0.381568047602,punk,post-punk; 80s; alternative; new wave; 80s alternative,114,48,18.275667,0,0.2986146796749629,Bing Crosby,Rudolph The Red-Nosed Reindeer
TRDBOVM128F4268BB9,SOKQPSS12A8C136B9F,AR4FBUO1187B9B6072,Celtic Woman,May It Be,Celtic Woman,2005,225.88036,0.766132507012,0.527761030062,electronic,celtic; celtic woman; new age; female vocalists; irish,108,54,17.663522,0,0.2801698622683543,Norah Jones,December
TRNUBEN12903CB7896,SOBTJLO12AB01899CE,AR0CPVT1187FB3EF09,Koop,Words of Tranquility,Sons Of Koop,1997,313.46893,0.799092199521,0.554897207862,electronic,chillout; downtempo; ambient; koop; acid jazz,154,34,31.272992,0,0.27865757029539173,Norah Jones,December
TRLFYKX128F1493334,SOWTGSY12A6D4FA8D2,ARLMCKU1187FB3DE6A,Laura Fygi,I Wish You Love,Bewitched,2009,187.34975,0.581443513686,0.36518691996,jazz,jazz; Love; lounge; pop; female vocals,120,53,22.248595,0,0.2741350681362353,Norah Jones,December
TRXZGWQ128E078E781,SOHUDYH12A6701F64B,AROISRS11F43A69F49,B.B. King,Buzz Me,Let The Good Times Roll:  The Music Of Louis Jordan,1990,172.56444,0.641126734432,0.467666633846,blues,blues,178,73,28.124722,0,0.25798063571227536,Norah Jones,Don't Know Why (Live)
TRDZTFK12903D0CF13,SOSMJIB12AC468B82A,ARGEBE81187B9928F0,SFDK,Phantom,Los Veteranos,2007,253.93587,0.640125005659,0.496031917281,hip hop,spanish hip-hop,212,102,32.496154,0,0.23730541869053465,Norah Jones,Don't Know Why (Live)
TRSARDQ128F4233F7E,SOFXUHN12A8C131119,ARJBY8P1187B99DE19,Smoke Or Fire,Cars,This Sinking Ship,2007,120.21506,0.738507141952,0.461046531384,punk,punk rock; punk; melodic hardcore; Richmond; punkd,264,111,30.88689,0,0.21853480412659376,Norah Jones,Don't Know Why (Live)
TRKKPGV128F426A2EE,SOCJSSA12A8C13416D,AREWAAS1187B98C490,Robert Johnson,Last Fair Deal Gone Down,King Of The Delta Blues Singers,0,161.17506,0.693352616951,0.452024988052,blues,blues; delta blues; acoustic; Robert Johnson; 30s,209,54,30.626786,0,0.26749049026183,Norah Jones,Humble Me
TRHTANU12903CF09E2,SOAJPIP12AC4688248,ARWP0MB1187B98F82B,Big Bill Broonzy,Saturday Evening Blues,Blues In My Shoes,2000,192.73098,0.627717985983,0.434121463469,blues,blues; big bill broonzy; like a fire,184,78,25.436195,0,0.2641645321418266,Norah Jones,Humble Me
TRNZNSR128F429F04B,SOIFMOR12A8C13C0CD,AR20CFC1187B98A25D,Ray Charles,Don't You Know,The Best Of The Early Years,0,176.06485,0.759911216828,0.673207274956,r&b/soul,soul; blues; rnb; RCharles; classic RB,214,76,36.11094,0,0.26215362479978876,Norah Jones,Humble Me
TRXKTZE128F1477152,SOLGHCW12A6D4FA445,AR3Q48J1187FB55278,The Rapture,Killing,House Of Jealous Lovers,2003,226.0371,0.749860753246,0.516535179673,punk,post-punk; indie rock; Electro-Punk; alternative; dance punk,188,43,37.496667,0,0.30764042768716676,Norah Jones,I've Got To See You Again
TRRIJBS128F92F733A,SORAYRE12AB01846B3,ARN03F71187FB4E3F4,Ayo,Better Days,Gravity At Last,2008,212.63628,0.52259018455,0.390641235878,r&b/soul,soul; female vocalists; sad; Ayo; Lyric,180,42,31.304952,0,0.3047930233116988,Norah Jones,I've Got To See You Again
TRUBWFL128F9316414,SOECFQI12A58A7892D,ARK24KH1187B9B6B93,Vaselines,Let's Get Ugly (Album),Enter The Vaselines,0,140.06812,0.6063516523,0.417819090515,rock,indie; alternative; Lo-Fi; indie rock; MSK MUSIK,44,24,10.583005,0,0.30382698670475217,Norah Jones,I've Got To See You Again
TRMGLTT128F4275DDF,SOTGQLR12A8C13C7B4,AREENKN1187B98F35D,The Plasmatics,You're A Zombie,Maggots: The Record,2000,164.5971,0.557875168422,0.359324726504,punk,punk; the zombie radio; halloween; zombie dance party; gw punk rock,294,87,45.891176,0,0.281070955712085,Norah Jones,Sinkin' Soon (iTunes Live Session)
TRRRRDU128E0785197,SOESFRD12A67020489,ARG8DXO1187B9AF743,Less Than Jake,She's Gonna Break Soon (Radio Edit) (w/o Horns),She's Gonna Break Soon,2003,194.61179,0.843322339035,0.554564301721,reggae,third wave ska; 9F; drinking games,379,96,82.322536,0,0.275545158686634,Norah Jones,Sinkin' Soon (iTunes Live Session)
TREFFEP128F1484DE6,SOXGPDM12A6D4F99DE,ART4QZC1187FB51612,Janet Jackson,The Lounge,Janet,1993,15.43791,0.881694731307,0.568201421807,blues,rhythm and blues; female vocalists; dance; soul; funk,30,25,5.291503,0,0.260519189855937,Norah Jones,Sinkin' Soon (iTunes Live Session)
TRIJWAB128F148AA50,SOUFGAS12A58A7CBE2,AR5GRYQ1187B9B32D5,En Vogue,Love Don't Love You (LP Version),The Very Best Of En Vogue,2001,238.18404,0.65021287085,0.457574537711,r&b/soul,rnb; 90s; leapsandbounds CDCollection; Superior Female Groups; vocalization,399,113,80.074965,0,0.27628467863691525,Norah Jones,The Long Way Home
TRNTGCI128F145E95C,SOPWIUY12AB0182843,ARVNNXD1187B9AE50D,Marvin Gaye,You Sure Love To Ball,Let's Get It On,1973,284.13342,0.780520618011,0.54084755902,r&b/soul,soul; motown; sexy; 70s; You Sure Love To Ball,348,77,69.828361,0,0.2722962562442294,Norah Jones,The Long Way Home
TRKJSXZ128F148AF12,SOHXPUB12A6D4F89E5,ARPEUYM1187FB4A97A,Slim Harpo,One More Day,The Excello Singles Anthology,1993,147.17342,0.551565175468,0.371302546517,blues,blues,81,42,15.297059,0,0.2719312662550291,Norah Jones,The Long Way Home
TRAGGSB128F932E323,SOEOCJO12AB018203B,ARMDA7X1187FB52EA8,The Derek Trucks Band,Sweet Inspiration,Already Free,2009,278.90893,0.695097638667,0.520184923642,blues,blues rock; blues; rock; jazz; american,151,60,30.643107,0,0.2877980330153131,Norah Jones,Those Sweet Words
TRLLIJZ128E0782FC2,SOTTGHP12AF72AD04C,ARR76SY1187B9AD510,Kings Of Convenience,Singing Softly To Me,Quiet Is The New Loud,2000,189.17832,0.822860513449,0.55453885859,folk,acoustic; indie; alternative; Mellow; folk,205,74,38.444766,0,0.2702306523804899,Norah Jones,Those Sweet Words
TRQHCRN128F425E7FC,SOABCHK12A8C13572B,AROQSCE1187B99F0FC,John Denver,The Chosen Ones,The John Denver Collection_ Vol. 3: Rocky Mountain High,1991,243.93098,0.792063891824,0.527654565966,blues,political; male vocalists; Modern Blues; writing list,183,115,16.911535,0,0.25087724381541404,Norah Jones,Those Sweet Words
TRFPMSD128F427AB6B,SOGRZHT12A8C13CE02,ARSF6AM1187FB58133,Room Eleven,Swimmer,Mmm... Gumbo?,2008,190.48444,0.608620460178,0.452819712406,jazz,jazz; mmmgumbo; indie; touching; New Live,136,64,18.11077,0,0.3029241802799024,Norah Jones,Wish I Could (Live)
TREZLSG128F9322A53,SOEPPKW12A8C1310DF,ARWH3MR1187FB59E28,Amy MacDonald,Mr Rock & Roll,This Is The Life,2007,206.86322,0.735459590643,0.512156050561,pop,female vocalists; pop; rock; Scottish; indie,319,111,49.040799,0,0.2980397701283239,Norah Jones,Wish I Could (Live)
TRBDCAH128EF362D31,SOSTXYN12A6D4F67D4,AR82DJK1187B991107,The Pharcyde,Passin' Me By,Bizarre Ride II,1993,303.46404,0.756063870843,0.491468881637,hip hop,hip hop; 90s; rap; classic; songs about the opposite sex,697,235,90.465463,0,0.2846496772030625,Norah Jones,Wish I Could (Live)
TRVDYZC128F4268761,SOHNMXF12A8C131DBC,ARJGQDS1187B99DDEA,Billie Holiday,Guilty,The Complete Original American Decca Recordings,1991,173.58322,0.747760115161,0.545349102739,jazz,77davez-all-tracks; jazz; blue note; Jazz female vocals; jazz vocal,169,41,32.357379,0,0.3370657109376113,Norah Jones,My Dear Country
TRPZYYZ128F4229F12,SOCJBJD12A8AE479C7,AR4WX0Z1187B99FBB5,Buck-O-Nine,Silence,Sustain,2007,167.8624,0.619571948882,0.372781562731,reggae,ska; ska-punk; ska punk; Like,282,148,61.587336,0,0.277601151315981,Norah Jones,My Dear Country
TRTUJGV128EF3409B2,SOXICBM12A67ADC1DB,ARBZ19X1187B9ABB24,Low,Dragonfly (Album),Drums And Guns,0,224.57424,0.757657050211,0.479665168916,punk,slow; beautiful; amazing; haunting; emotional,82,49,14.282857,0,0.2665303342842346,Norah Jones,My Dear Country
TRONKCV128F92FA005,SOQGHAA12A8C144504,ARIJE1A1187B9A458D,Ella Fitzgerald,It's a Pity to Say Goodnight,That Old Feeling,1993,159.60771,0.805366988749,0.549956102927,jazz,jazz; jazz vocal; female vocalists; ella fitzgerald; easy listening,172,48,32.062439,0,0.3131577852194523,Dean Martin,I Love The Way You Say Goodnight
TRUWRTA128F92CEACE,SOIPSLZ12A8C140561,ARQT9SA1187B9AD3C7,Steely Dan,Cousin Dupree,The Definitive Collection,2000,326.39955,0.659552079428,0.505062403561,jazz,Jazz Rock; rock; classic rock; steely dan; soft rock,306,135,33.226495,0,0.2643768793385392,Dean Martin,I Love The Way You Say Goodnight
TROZSRO128F1456A12,SOENOLI12A6D4F7040,ARGKD4W1187B990E04,Brenda Lee,It's Never Too Late,Classic Brenda Lee - The Universal Masters Collection,1995,140.32934,0.669371501935,0.566912407282,country,oldies; country; rockabilly; female vocalists; romantic,168,55,30.479501,0,0.2590459232033169,Dean Martin,I Love The Way You Say Goodnight
TRGAKVA128F145FFC0,SOANUQC12A6D4F79CD,ARK84KY1187FB4599A,Keren Ann,Sur Le Fil,La Biographie De Luka Philipse,2000,278.17751,0.696528839249,0.447957204094,pop,world; french; female vocalists; chillout; Love,177,62,26.07681,0,0.5104279133400911,Dean Martin,White Christmas
TRQFLBS128F933B566,SOYDPTG12AB0185EE5,ARO9XCZ1187B99C255,Nolwenn Leroy,Le Rêve Des Filles,Histoires Naturelles,2005,306.442,0.69528382455,0.402583236459,pop,french; female vocalists; chillout; female vocalist; pop,199,98,23.600847,0,0.4557673172788901,Dean Martin,White Christmas
TRDGOCB128F933B3C2,SOTSVWN12AB0185DA5,ARJW7KB1187FB47C36,Olivia Ruiz,Thérapie De Groupe,La Femme Chocolat,2005,200.88118,0.621201748405,0.374365680245,pop,french; chanson francaise; female vocalists; french pop; party,140,56,19.899749,0,0.4432748850680468,Dean Martin,White Christmas
TRYPZQG128E07999D6,SOKFMCV12A67AE0CBB,AR21YNH1187FB49649,Ms. Dynamite,Back Then,Judgement Days,2005,225.48853,0.589694605247,0.383863704328,hip hop,hip hop,407,103,55.244909,0,0.2955054273349731,Dean Martin,Memories Are Made Of This
TRIGZIY128F42348C1,SOWMAZE12A58A79390,ARACDPV1187FB58DF4,Motion City Soundtrack,Fell in Love Without You (Cd),Even If It Kills Me,2007,151.61424,0.823052186756,0.641018309394,punk,pop punk; rock; motion city soudtrack-fell in love without you; alternative; emo,188,58,32.817678,0,0.2749075259139368,Dean Martin,Memories Are Made Of This
TROASXG128F932E1CE,SOGZJZU12AF72A0D45,ARAFPO71187B9BA100,Cassandra Wilson,I Can't Stand the Rain,The History Of Blue Note - Volume 6: The New Era,1997,328.56771,0.752820830458,0.48071587352,jazz,jazz; female vocalists; vocal jazz; blues; cassandra wilson - i cant stand the rain,174,60,27.221315,0,0.2569966601477285,Dean Martin,Memories Are Made Of This
TRFPJDH128F93480A3,SOVBSIS12AB018608F,ARE3PRA1187FB39AB7,Lucinda Williams,Disgusted,Ramblin',1979,153.25995,0.664670901068,0.545487620869,blues,blues; acoustic; singer-songwriter; party; female vocalists,246,115,53.740115,0,0.2642336899539629,Norah Jones,Little Room
TRAUQNG128F429B062,SOHZCFB12A8C13E063,AR66J211187B99AA3F,Gatsbys American Dream,The Hunter,Volcano,2005,109.63546,0.607180698597,0.360914208119,punk,punk; Progressive rock; indie pop; indie rock; Mellow Rock,119,57,17.521415,0,0.25173656512913867,Norah Jones,Little Room
TREDVYB128F4258236,SOLJIMF12A8AE48983,ARB8UGW1187FB398B8,Chumbawamba,New York Mining Disaster 1941,Wysiweg,2000,116.89751,0.6871445703,0.487700355512,rock,cover; alternative; songs die so gut sind das ich meiner oma ihr klein haeuschen zwar nicht verkaufen aber zumindest dafuer beleihen wuerde; numbered according to stretchead; british,171,63,22.226111,0,0.24534645215647902,Norah Jones,Little Room
TRIRGHL128F92C44F1,SOTNZIR12A8C143CA4,AR1SQSG1187B9AC782,Kent,Elefanter,Tillbaka Till Samtiden,0,321.17506,0.700570065019,0.487595647696,rock,rock; swedish; pop; alternative; Kent,125,36,15.033296,0,0.3502123820604102,The Puppini Sisters,Bei Mir Bist Du Schön
TRWDTRZ12903CB01D2,SOGQNZK12AB0184E50,AR0PYX81187FB3C438,Sondaschule,Lieber einen paffen,Rambazamba / Lieber einen paffen,2002,217.15546,0.609672274457,0.396302777763,reggae,german ska; ska punk; ich scheiss auf deutsche texte; trippy german pop songs,146,58,25.317978,0,0.29897728832522286,The Puppini Sisters,Bei Mir Bist Du Schön
TRKFCPW128F149FABF,SORBBZK12A6D4FADEE,AR2AP901187FB3BE5B,Planlos,Es geht mir gut,Klartext,2005,158.17098,0.592068124699,0.439228464702,punk,punk rock,160,63,29.966648,0,0.2953209488156342,The Puppini Sisters,Bei Mir Bist Du Schön
TRDIOJU128F931BF15,SOPGSCU12D0219384E,ARRZUPG11F43A69EF7,Jackson 5,(You Were Made) Especially For Me,Dancing Machine / Moving Violation,1975,208.79628,0.790056889263,0.667375631808,r&b/soul,soul; lovely; boogie; Cute Michael,242,56,47.212287,0,0.4009683534119487,The Puppini Sisters,Don't Sit Under The Apple Tree
TREMJCL128F1484AB4,SONUKMU12A6D4F92D5,ARALUUG1187FB58696,Irma Thomas,Anyone Who Knows What Love Is (Will Understand),Straight From The Soul,1964,180.50567,0.623823767852,0.441106359144,r&b/soul,soul; female vocalists; drjazzmrfunkmusic; blues; rhythm and blues,139,59,26.944387,0,0.3677570260987111,The Puppini Sisters,Don't Sit Under The Apple Tree
TRLZUOM128F42854C5,SOBPBAV12A8C13837D,AR2UWUD1187B9B3B01,Nina Simone,In Love In Vain,Saga Of The Good Life and Hard Times,1970,147.06893,0.661601101289,0.538120543323,jazz,jazz; makes me wanna cry; nina simone; drjazzmrfunkmusic,85,51,13.416408,0,0.29105419375340197,The Puppini Sisters,Don't Sit Under The Apple Tree
TRLNQSB128F933844C,SOLTDSC12AB01811B7,AR3MVZ31187FB573C4,Danni Carlos,Falling In Love Again,"Rock""N'Road All Night By Danni Carlos",2005,173.60934,0.569189462456,0.422284008466,pop,pop; brazil; cover; pop dance,275,93,44.384682,0,0.9012429144252471,The Puppini Sisters,Falling In Love Again
TRPNIKB12903CE690B,SOFEZEP12AC468D10E,ARL99WU1187B98FB1F,Skip James,I'm So Glad,Roots Of Rock,1931,170.65751,0.623698243161,0.421795209615,blues,blues; Classic Blues; skip james; delta blues; guitar,247,15,73.525506,0,0.33749909278868107,The Puppini Sisters,Falling In Love Again
TRGBXNB128F428CC3B,SOHKVHV12A8C13A937,ARR57MZ1187FB5C275,Lisa Stansfield,Never Gonna Fall,The #1 Remixes,1997,431.64689,0.675730792169,0.382820411594,r&b/soul,soul; pop; fmera fave; sexy; RB,413,73,81.228074,0,0.32483734402093545,The Puppini Sisters,Falling In Love Again
TRSFDTK12903CC189F,SORKCKM12AF72A39C9,ARZS76R1187FB41927,Stacey Kent,Shall We Dance,Collection III,2003,220.99546,0.647448070897,0.479312794466,jazz,jazz; vocal jazz; izmirme; cantanti jazz; swing revival,91,60,14.662878,0,0.3588011237167537,The Puppini Sisters,Heebie Jeebies
TRALNTK12903CF4AF6,SOWLOEP12AC960DB6D,ARNW5721187FB38E9F,Eddie Rabbitt,I Wanna Dance With You,Number One Hits,1998,193.64526,0.587193954983,0.424063721255,country,Alt-country; country; country folk; My Country Selection,371,99,67.037303,0,0.35557023000276355,The Puppini Sisters,Heebie Jeebies
TRKNLOA128F4272646,SOGBSEU12B0B80BCC3,ARQ5CQ21187B9B855B,Telepopmusik,Dance Me,Genetic World,2001,213.75955,0.726678419005,0.465649009434,electronic,electronic; chillout; trip-hop; electronica; downtempo,97,9,53.376025,0,0.3532927968277147,The Puppini Sisters,Heebie Jeebies
TRFXHZR128F92F6BFF,SOWYNNV12AAF3B3327,ARUVX3M1187FB40668,Emanon,She Thinks,The Waiting Room,2005,200.01914,0.54696641878,0.382867727895,hip hop,USA west coast hip-hop; check back later,253,104,36.441734,0,0.28253764490514305,The Puppini Sisters,I Will Survive
TRTPFAP128F92FE92B,SOQAGLL12AB0182FF9,ARQOFR61187FB52F2E,Rhonda Vincent,Forever Ain't That Long Anymore,All American Bluegrass Girl,2006,209.31873,0.631351538686,0.438718088588,country,bluegrass; country; female vocalist; female; folk,173,79,24.103942,0,0.2759234788262789,The Puppini Sisters,I Will Survive
TRWLKVE128F92D5BCC,SOUEEIX12A8C14526A,ARWY7I71187FB36C3D,Lesley Gore,I Won't Love You Anymore (Sorry),The Essential Collection,1998,124.96934,0.606925358532,0.38910077628,r&b/soul,northern soul; 60s; 1960s; sixties; hman-nsoul,167,71,34.467376,0,0.2654339698422976,The Puppini Sisters,I Will Survive
TRUSTCJ128F4259305,SODZGYL12A8C136614,ARZEOSL1187B9AC259,Joy Electric,The Cobbler,Old Wives Tales - EP,1996,191.34649,0.63260023273,0.512217399715,electronic,electronic; dance; synthpop; christian; Christian electronica,78,55,12.041595,0,0.27791637170950007,The Puppini Sisters,In The Mood
TRTPLZP128F426AC13,SOLPXGF12D02190755,ARBPIT91187B9ABC56,Bill Withers,Who Is He? (And What Is He To You?),Lovely Day: The Best Of...,1994,192.44363,0.777865052114,0.609645729187,r&b/soul,soul; funk; blues n soul; 70s; b funk,200,70,36.083237,0,0.26827506659819633,The Puppini Sisters,In The Mood
TRCTHSQ12903CA82D3,SOQRGIE12AB018B62C,ARH3TXI1187FB3A486,Kathy Troccoli,I Call Him Love,Greatest Hits,1997,244.92363,0.533659594371,0.365822369137,pop,christian; pop; worship; inspiration; gospel,242,70,46.797436,0,0.2517181727617815,The Puppini Sisters,In The Mood
TRFRWCW128F9316687,SOBSTGK12AF72A79B0,ARK36B71187FB589D2,Paul Potts,La Prima Volta (First Time Ever I Saw Your Face),Passione,2009,242.18077,0.690856950177,0.384766646253,classical,opera; choir; joni; LA PRIMA VOLTA; gmix12,144,59,22.0,0,0.3306046369378191,Dean Martin,Kiss
TRGHYGG12903CAC100,SORLWRB12D02199388,ARLMXEA1187B9A7D04,R. Kelly,Kickin' It With Your Girlfriend,TP.3 Reloaded,2005,214.12526,0.811506286892,0.796033968652,r&b/soul,rnb; r kelly; sad; Someone tagged this song as their favorite song; situations,642,146,92.639085,0,0.29370746908886897,Dean Martin,Kiss
TRIGERV128F1478764,SOCTCEF12A6D4F729F,ARRRWAI1187FB4070F,Con Funk Shun,Electric Lady,Definitive Collection,1985,234.78812,0.576539832864,0.38937334741,r&b/soul,funk; oldskool; 80dance; durock music,371,172,46.978719,0,0.28011665325800567,Dean Martin,Kiss
TRUAZZD128F932A9EB,SOOXYGA12AB0180A59,AR4JARH1187FB47284,Cinderella Effect,Clone Your Lover,Pearls,2006,231.10485,0.525563952122,0.456866168865,classical,darkwave; female vocalists; romantic; melancholic; majestic,207,46,41.218928,0,0.38665309592148817,Dean Martin,Let Me Go Lover
TRZUYPV12903CBA482,SOTURQA12AB0185CB9,ARZ0RS81187B98F252,Mercury Rev,The Climbing Rose,The Secret Migration,2005,197.95546,0.671630946827,0.464280987158,rock,alternative; psychedelic; beautiful; Dreamy; out of time,168,52,27.055499,0,0.34576418212832494,Dean Martin,Let Me Go Lover
TRNVHDM128F4257502,SOXAMPN12A8C136DFD,ARVALPV11F50C4E2A6,Gregory Isaac,My Only Lover,Greatest & Latest,0,139.38893,0.58210513162,0.41674372144,reggae,reggae; dub; roots reggae; lovers rock; A Love I Can Feel Riddim,171,53,26.095977,0,0.33990997346302704,Dean Martin,Let Me Go Lover
TRPBFRW128F42902F1,SOHUHPV12A8C138D9C,ARPD6WI1187FB4A3DA,Alessandro Safina,Canto La Vita,Musica Di Te,2003,227.26485,0.579060730696,0.385354013274,classical,italian; opera; Alessandro Safina; ambient; crossover,51,25,11.313708,0,0.417399148298103,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma)
TRWKLLM12903CA67BA,SOQCBGL12AB01857FA,AR74Z811187B9B43DF,Après La Classe,Libero liberi libera,Un numero,2004,257.82812,0.536966848227,0.48110919158,reggae,reggae italiano; maschio; maschi; Voci maschili; voce maschile,121,58,16.613248,0,0.381012548157579,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma)
TRISBOH128E0788AC8,SOMBFQQ12A6701F26A,AR0VQ8W1187FB4F4D9,Marlene Kuntz,Una Canzone Arresa,Ho Ucciso Paranoia,1999,271.25506,0.651612320406,0.454645184618,rock,italian; rock; italian rock; alternative rock; noise rock,68,40,11.045361,0,0.37472921520331465,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma)
TRBCLJB128F93423D0,SOWEBAM12AB01809EF,AR7LJ7N1187FB4AD1F,Ana Gabriel,Y Aqui Estoy,"Ana Gabriel ""En Vivo",1992,227.49995,0.671298832464,0.40255540553,latin,mexico; Ana Gabriel; spanish; Baladas; latin,137,59,19.748418,0,0.6924078293239263,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man)
